time,drug,year,age_19_20,age_21_22,age_23_24,age_25_26,age_27_28,age_29_30,age_35,age_40,age_45,age_50,age_55,age_60,age_65,age_18
5+ Drinks,Alcohol,2011,30.7026,38.3986,39.0944,39.2752,36.1594,31.1555,27.0124,22.4608,21.5162,20.2092,.,.,.,21.62640035
5+ Drinks,Alcohol,2012,27.4669,37.5044,38.588,35.9534,36.8063,35.0248,26.1841,23.5238,21.4166,20.1418,.,.,.,23.66512553
5+ Drinks,Alcohol,2013,27.3693,39.0842,36.8647,37.6948,35.4227,33.8258,25.2395,26.5097,21.3846,21.8726,17.4875,.,.,22.11104355
5+ Drinks,Alcohol,2014,27.5114,34.9129,33.8367,33.538,35.7259,31.7941,25.5274,23.456,25.4326,23.6362,18.3671,.,.,19.44829986
5+ Drinks,Alcohol,2015,23.4624,33.9711,35.9552,33.74,31.4194,28.8959,30.6038,20.2837,21.2107,23.8516,20.0243,.,.,17.24008181
5+ Drinks,Alcohol,2016,22.3027,37.8661,33.4477,34.7219,30.8089,30.4224,26.0764,23.7221,24.3422,23.1964,20.4588,.,.,15.51807302
5+ Drinks,Alcohol,2017,21.5889,38.9851,29.7851,32.4625,32.1022,28.6253,28.7721,26.7039,24.9113,21.1767,18.0565,.,.,16.6287094
5+ Drinks,Alcohol,2018,18.9171,32.7424,35.0456,32.5386,29.0234,31.5679,30.346,23.2214,24.9239,21.3143,19.9515,17.3366,.,13.78112737
5+ Drinks,Alcohol,2019,18.4206,34.3145,33.8067,34.1817,30.9626,30.8608,31.7679,22.503,23.5031,26.1363,23.8739,18.101,.,14.39013823
5+ Drinks,Alcohol,2020,17.6788,30.3017,30.5992,31.4323,29.5446,27.2778,29.0938,26.3254,24.013,22.3249,20.7285,16.958,.,16.77362532
5+ Drinks,Alcohol,2021,25.0533,31.3201,34.7647,34.9995,33.0909,31.2718,27.6389,28.9309,23.8393,23.0925,23.0398,18.5091,.,11.79339024
5+ Drinks,Alcohol,2022,18.9733,28.5627,29.4997,32.6283,34.0457,32.8923,31.6616,31.2106,26.867,27.3388,21.4736,18.288,.,12.59314353
5+ Drinks,Alcohol,2023,15.0398,27.6543,28.0262,29.777,30.5369,28.1363,27.5943,27.4127,25.8596,27.0613,22.1173,19.7859,17.1572,10.15544113
Daily,Alcohol,1976,.,.,.,.,.,.,.,.,.,.,.,.,.,5.616861725
Daily,Alcohol,1977,.,.,.,.,.,.,.,.,.,.,.,.,.,6.057768278
Daily,Alcohol,1978,7.78856,.,.,.,.,.,.,.,.,.,.,.,.,5.730215737
Daily,Alcohol,1979,7.51128,.,.,.,.,.,.,.,.,.,.,.,.,6.89979868
Daily,Alcohol,1980,7.32601,8.58325,.,.,.,.,.,.,.,.,.,.,.,6.030373906
Daily,Alcohol,1981,7.40289,7.88792,.,.,.,.,.,.,.,.,.,.,.,6.027144858
Daily,Alcohol,1982,7.86037,8.13086,8.50462,.,.,.,.,.,.,.,.,.,.,5.749573736
Daily,Alcohol,1983,5.69272,8.26259,8.76216,.,.,.,.,.,.,.,.,.,.,5.469422781
Daily,Alcohol,1984,5.8523,8.3121,7.36876,7.92336,.,.,.,.,.,.,.,.,.,4.818505351
Daily,Alcohol,1985,5.9249,6.87146,7.38539,7.91471,.,.,.,.,.,.,.,.,.,5.033752158
Daily,Alcohol,1986,5.22555,6.55324,6.68669,5.65444,7.67876,.,.,.,.,.,.,.,.,4.76809456
Daily,Alcohol,1987,6.03899,7.1789,6.36433,7.13727,7.35491,.,.,.,.,.,.,.,.,4.833340191
Daily,Alcohol,1988,4.90667,7.46538,6.57007,6.8011,5.95256,8.19355,.,.,.,.,.,.,.,4.230218843
Daily,Alcohol,1989,4.72307,5.18095,5.75915,6.32801,7.02576,5.79486,.,.,.,.,.,.,.,4.244563681
Daily,Alcohol,1990,4.41475,4.938,5.86803,5.29526,4.93862,6.24237,.,.,.,.,.,.,.,3.686802081
Daily,Alcohol,1991,4.07379,5.02346,5.65133,5.13257,6.64851,6.62745,.,.,.,.,.,.,.,3.611312125
Daily,Alcohol,1992,3.67079,4.46496,4.6467,6.69044,4.68148,6.1395,.,.,.,.,.,.,.,3.40553941
Daily,Alcohol,1993,3.09361,4.81051,4.82018,5.63745,5.26252,5.04483,.,.,.,.,.,.,.,3.398366182
Daily,Alcohol,1994,3.57277,4.23553,4.23436,3.37875,5.6385,5.24302,7.9237,.,.,.,.,.,.,2.914363191
Daily,Alcohol,1995,3.08122,3.54167,4.27358,4.1215,4.52988,4.43559,5.9232,.,.,.,.,.,.,3.548553578
Daily,Alcohol,1996,3.02616,4.98008,6.1254,4.3488,3.85023,5.26007,7.8122,.,.,.,.,.,.,3.662041448
Daily,Alcohol,1997,4.93301,4.37837,4.26376,5.40266,4.39171,6.01236,4.8611,.,.,.,.,.,.,3.922859394
Daily,Alcohol,1998,3.54067,5.70996,3.9684,3.89398,3.96074,3.86877,6.4546,7.2758,.,.,.,.,.,3.948595657
Daily,Alcohol,1999,4.34826,6.15159,4.94435,5.66897,4.34049,5.12729,5.3068,7.9253,.,.,.,.,.,3.359788371
Daily,Alcohol,2000,3.78268,5.88855,4.22438,3.75552,4.45229,4.50019,5.4633,6.8642,.,.,.,.,.,2.931794136
Daily,Alcohol,2001,3.7584,5.99571,4.5874,5.57872,3.22953,3.90377,6.1958,7.7349,.,.,.,.,.,3.615493404
Daily,Alcohol,2002,3.69845,5.42642,5.34575,5.79609,4.6173,4.08649,5.1101,7.0693,.,.,.,.,.,3.502942389
Daily,Alcohol,2003,4.28195,6.04515,6.71482,4.87425,5.53534,3.94698,4.2184,7.8757,8.2125,.,.,.,.,3.168226531
Daily,Alcohol,2004,4.86292,6.35124,5.6555,4.75908,3.3958,4.2754,6.5507,6.5247,8.9758,.,.,.,.,2.799721238
Daily,Alcohol,2005,3.57393,6.86304,5.79241,6.44557,5.17439,6.30172,6.3594,7.7768,8.6789,.,.,.,.,3.064425633
Daily,Alcohol,2006,4.47465,6.23262,5.99405,5.30571,6.19014,4.88235,4.9474,7.7736,9.5309,.,.,.,.,3.048012962
Daily,Alcohol,2007,3.41563,6.96795,6.81796,7.26247,6.18153,5.64859,8.728,6.8674,8.8897,.,.,.,.,3.096018348
Daily,Alcohol,2008,2.33394,5.49212,6.45161,7.0993,6.57707,4.91186,5.5173,7.5242,10.3996,10.6475,.,.,.,2.821350465
Daily,Alcohol,2009,2.43695,5.93701,7.15318,8.64896,6.86501,6.96344,6.9746,9.1705,9.7125,9.2919,.,.,.,2.481991562
Daily,Alcohol,2010,1.65759,5.37611,4.84924,5.17594,6.58305,7.04077,6.5344,8.0908,7.4944,10.4392,.,.,.,2.708160473
Daily,Alcohol,2011,2.40875,6.0282,5.04486,6.7304,7.71533,5.70445,8.6625,7.4829,8.1414,11.1716,.,.,.,2.142759732
Daily,Alcohol,2012,2.31201,4.80521,6.97584,5.46998,8.60203,8.13051,6.9863,8.3043,9.6918,11.0838,.,.,.,2.532461196
Daily,Alcohol,2013,2.95246,4.55053,4.9654,6.31158,6.81332,7.31175,7.0291,9.3502,8.0839,11.2898,10.6894,.,.,2.156462063
Daily,Alcohol,2014,2.58306,4.41133,4.73541,6.16809,5.42259,7.75078,7.5973,7.0777,9.1019,10.3998,10.4614,.,.,1.865022678
Daily,Alcohol,2015,1.9943,3.66755,5.09223,5.27227,7.14051,8.08632,9.8314,8.9501,9.8936,9.638,11.1879,.,.,1.889633401
Daily,Alcohol,2016,1.70753,6.17242,3.91625,6.00667,7.3263,7.2044,7.8468,8.0065,7.7001,10.0225,14.4493,.,.,1.345244802
Daily,Alcohol,2017,1.41049,5.99114,7.0391,5.04235,7.0231,5.44271,9.8552,9.5055,9.6215,9.8948,11.1507,.,.,1.58752624
Daily,Alcohol,2018,1.17589,4.08371,5.41075,5.54359,5.47518,6.68692,9.1852,8.7539,9.7175,10.1371,11.0407,12.8391,.,1.178240085
Daily,Alcohol,2019,0.49004,4.70228,3.83255,6.56363,4.73304,6.21181,9.2047,7.0941,8.1615,9.8134,11.4889,11.8875,.,1.681778012
Daily,Alcohol,2020,2.22899,2.82199,5.32961,8.21306,5.8395,8.01484,13.3279,11.5686,12.6982,10.6266,12.9461,12.2276,.,2.713582183
Daily,Alcohol,2021,1.1851,4.19428,4.62589,5.14338,6.04586,6.07535,8.5024,7.7154,9.8642,8.1002,10.1586,14.6848,.,0.928401446
Daily,Alcohol,2022,0.77477,1.98932,5.9058,5.52942,5.62085,5.86688,7.5132,9.3584,6.5875,10.5044,10.8201,12.9625,.,1.535439986
Daily,Alcohol,2023,0.91382,3.83971,2.46159,3.31827,4.24824,5.79496,6.5748,6.5687,8.5691,8.6294,12.1491,11.0237,10.9377,0.912230993
Daily,Cigarettes,1976,.,.,.,.,.,.,.,.,.,.,.,.,.,28.75935479
Daily,Cigarettes,1977,.,.,.,.,.,.,.,.,.,.,.,.,.,28.80774853
Daily,Cigarettes,1978,30.9599,.,.,.,.,.,.,.,.,.,.,.,.,27.5147066
Daily,Cigarettes,1979,30.6804,.,.,.,.,.,.,.,.,.,.,.,.,25.39017973
Daily,Cigarettes,1980,29.9959,31.2664,.,.,.,.,.,.,.,.,.,.,.,21.33997991
Daily,Cigarettes,1981,25.7073,30.6685,.,.,.,.,.,.,.,.,.,.,.,20.29113025
Daily,Cigarettes,1982,25.064,29.0715,30.693,.,.,.,.,.,.,.,.,.,.,21.07554603
Daily,Cigarettes,1983,25.1607,26.4093,29.7784,.,.,.,.,.,.,.,.,.,.,21.15984046
Daily,Cigarettes,1984,25.121,26.5709,28.9792,28.8501,.,.,.,.,.,.,.,.,.,18.70907074
Daily,Cigarettes,1985,23.7214,26.0919,25.7357,29.9292,.,.,.,.,.,.,.,.,.,19.48503768
Daily,Cigarettes,1986,22.3094,25.1631,26.2656,27.7854,28.8975,.,.,.,.,.,.,.,.,18.71841912
Daily,Cigarettes,1987,22.6956,24.7786,26.9687,24.2902,27.7152,.,.,.,.,.,.,.,.,18.70694514
Daily,Cigarettes,1988,19.5596,22.7935,24.5912,23.9648,25.6038,26.3144,.,.,.,.,.,.,.,18.06146318
Daily,Cigarettes,1989,19.45,22.9087,24.1905,26.2852,23.8864,26.3359,.,.,.,.,.,.,.,18.89390605
Daily,Cigarettes,1990,19.3027,20.5065,23.1981,24.4459,23.1861,25.0095,.,.,.,.,.,.,.,19.09744012
Daily,Cigarettes,1991,20.236,20.7455,22.6158,24.4081,25.4207,21.9432,.,.,.,.,.,.,.,18.48281244
Daily,Cigarettes,1992,21.0493,21.2743,21.2501,21.4572,22.7541,20.8424,.,.,.,.,.,.,.,17.18286615
Daily,Cigarettes,1993,21.092,20.7419,20.3031,22.2329,21.068,23.4317,.,.,.,.,.,.,.,19.02979382
Daily,Cigarettes,1994,23.0238,22.3905,20.0143,20.582,22.0095,21.3595,23.5118,.,.,.,.,.,.,19.43825479
Daily,Cigarettes,1995,21.7937,23.9684,20.7168,20.0139,21.7268,20.4649,23.1856,.,.,.,.,.,.,21.59184741
Daily,Cigarettes,1996,22.8258,23.5853,23.0481,21.2511,19.912,19.4142,23.3677,.,.,.,.,.,.,22.21765817
Daily,Cigarettes,1997,22.8814,21.36,20.9693,20.2495,18.1867,20.4971,18.9571,.,.,.,.,.,.,24.56748065
Daily,Cigarettes,1998,24.105,22.8769,22.1294,22.5828,20.2151,19.0679,21.864,21.5623,.,.,.,.,.,22.41226588
Daily,Cigarettes,1999,25.2825,23.2604,21.5704,19.9562,16.4499,18.4688,20.9642,21.8439,.,.,.,.,.,23.13400498
Daily,Cigarettes,2000,22.5194,25.9946,21.7044,20.9401,20.0883,16.8543,20.9291,20.8665,.,.,.,.,.,20.59785749
Daily,Cigarettes,2001,21.441,23.1455,22.8528,21.3085,17.6556,15.3798,17.423,21.1948,.,.,.,.,.,19.04433623
Daily,Cigarettes,2002,21.0314,23.9905,24.6496,20.1908,18.1628,18.0277,20.0925,17.4701,.,.,.,.,.,16.91572559
Daily,Cigarettes,2003,19.4849,20.8537,20.6455,21.1214,19.4693,17.0782,16.8373,21.0869,20.1863,.,.,.,.,15.83868167
Daily,Cigarettes,2004,18.8557,21.2918,24.8552,23.7789,18.4575,17.2789,15.2652,17.3525,18.4801,.,.,.,.,15.55618772
Daily,Cigarettes,2005,16.8223,20.1429,19.5016,23.2989,19.0925,18.5958,16.3741,18.17,20.0933,.,.,.,.,13.61247318
Daily,Cigarettes,2006,15.246,18.6977,20.0096,22.9889,21.175,18.8801,13.9201,15.805,17.431,.,.,.,.,12.183583
Daily,Cigarettes,2007,12.1054,18.8781,19.3881,19.3921,19.6713,16.8418,14.1775,16.6804,16.3856,.,.,.,.,12.31811964
Daily,Cigarettes,2008,13.8453,16.8882,18.7351,17.1085,20.3077,18.1548,17.395,15.7772,16.7756,17.6272,.,.,.,11.39378532
Daily,Cigarettes,2009,12.3266,15.1903,17.0681,18.3086,17.5886,17.677,14.18,12.4067,17.026,15.9184,.,.,.,11.17869963
Daily,Cigarettes,2010,11.776,15.945,16.4039,16.1038,17.839,18.4625,15.704,14.8716,17.281,18.0867,.,.,.,10.74145287
Daily,Cigarettes,2011,11.551,15.9108,13.3117,18.7576,14.7772,15.4968,16.918,12.2743,14.2331,15.3473,.,.,.,10.25750525
Daily,Cigarettes,2012,9.6015,12.5412,12.8677,15.6754,16.8772,15.8358,14.3454,10.6474,14.1951,14.1033,.,.,.,9.258834602
Daily,Cigarettes,2013,12.0574,12.485,13.0615,11.0314,14.5999,13.2119,12.7035,14.7323,11.2582,14.4561,13.92,.,.,8.47787431
Daily,Cigarettes,2014,8.3859,10.9065,11.4032,11.8075,13.8739,13.7926,14.9679,10.7795,12.3152,13.8759,13.4399,.,.,6.748862986
Daily,Cigarettes,2015,8.2499,11.6064,12.1809,11.9481,10.0411,11.1346,13.0797,12.2277,9.676,13.9006,13.6319,.,.,5.506315404
Daily,Cigarettes,2016,4.2219,8.9849,10.1305,10.2868,10.284,13.125,12.4989,10.4966,10.6938,12.1658,12.7481,.,.,4.764089215
Daily,Cigarettes,2017,4.9544,8.6886,9.942,10.1885,10.9198,7.0467,11.6944,11.5518,7.9094,12.6305,11.7274,.,.,4.233218754
Daily,Cigarettes,2018,6.7708,5.4436,8.7639,8.3116,9.9456,9.8138,8.4822,10.1865,11.0298,9.6962,13.2759,12.7791,.,3.626287642
Daily,Cigarettes,2019,3.2425,5.895,6.1278,10.4223,8.4569,9.02,9.5026,9.3541,9.6802,9.2792,11.8793,9.9354,.,2.358366534
Daily,Cigarettes,2020,4.0736,3.8971,6.4039,6.7038,6.9238,7.5652,9.9505,10.6456,11.0207,7.7058,11.0892,12.2162,.,3.086275017
Daily,Cigarettes,2021,3.3746,3.076,3.9412,5.8193,8.095,8.3824,7.7034,8.0954,6.8,9.3777,10.7006,9.3312,.,2.005110758
Daily,Cigarettes,2022,1.2879,3.4284,4.6298,4.8203,4.0077,5.3942,9.8164,9.8288,9.1586,7.3328,9.6728,10.4928,.,1.587516796
Daily,Cigarettes,2023,1.7127,3.1202,2.2221,4.348,3.1604,6.0774,5.9639,7.7496,6.8419,10.5617,6.9255,7.9481,8.51668,0.734664052
Daily,Cannabis,1978,10.5163,.,.,.,.,.,.,.,.,.,.,.,.,10.73893495
Daily,Cannabis,1979,10.8415,.,.,.,.,.,.,.,.,.,.,.,.,10.255798
Daily,Cannabis,1980,8.3021,11.3848,.,.,.,.,.,.,.,.,.,.,.,9.120369295
Daily,Cannabis,1981,7.7008,9.3853,.,.,.,.,.,.,.,.,.,.,.,7.016428066
Daily,Cannabis,1982,6.2959,6.4443,8.3259,.,.,.,.,.,.,.,.,.,.,6.323219767
Daily,Cannabis,1983,5.2193,5.8382,6.7066,.,.,.,.,.,.,.,.,.,.,5.461027465
Daily,Cannabis,1984,4.7531,5.3011,5.8228,6.2658,.,.,.,.,.,.,.,.,.,4.965110111
Daily,Cannabis,1985,4.6053,4.4756,5.4317,6.0103,.,.,.,.,.,.,.,.,.,4.869372182
Daily,Cannabis,1986,3.4848,4.1745,4.7448,3.584,4.5903,.,.,.,.,.,.,.,.,3.974020668
Daily,Cannabis,1987,3.26,3.8786,4.4186,4.6359,4.7814,.,.,.,.,.,.,.,.,3.331376217
Daily,Cannabis,1988,3.1032,3.6162,3.0029,3.6253,3.1115,3.0191,.,.,.,.,.,.,.,2.669448625
Daily,Cannabis,1989,2.7054,3.1234,2.9346,3.1777,3.9914,3.262,.,.,.,.,.,.,.,2.874492786
Daily,Cannabis,1990,2.4798,2.4391,2.6218,2.6487,2.4086,2.2107,.,.,.,.,.,.,.,2.198074626
Daily,Cannabis,1991,2.0735,2.2117,1.9992,2.6607,2.6176,2.4886,.,.,.,.,.,.,.,2.016288547
Daily,Cannabis,1992,1.4636,2.4021,2.1602,2.781,2.5358,2.932,.,.,.,.,.,.,.,1.87277882
Daily,Cannabis,1993,1.9958,2.0948,2.5485,2.4494,2.274,2.6609,.,.,.,.,.,.,.,2.41879006
Daily,Cannabis,1994,3.4063,2.9911,3.0378,2.4174,2.4044,2.2937,2.3325,.,.,.,.,.,.,3.554681908
Daily,Cannabis,1995,5.0134,3.2836,3.3534,2.4435,2.7564,2.4057,2.4137,.,.,.,.,.,.,4.599755154
Daily,Cannabis,1996,4.6889,3.1186,2.574,3.4693,2.3299,2.5336,2.0985,.,.,.,.,.,.,4.854984549
Daily,Cannabis,1997,5.0543,5.2805,2.6572,2.3412,2.5858,2.2926,3.5047,.,.,.,.,.,.,5.784080105
Daily,Cannabis,1998,5.0732,5.1603,3.38,2.9252,2.7205,2.5486,2.4076,3.24689,.,.,.,.,.,5.643802993
Daily,Cannabis,1999,6.1211,4.4916,5.1077,2.9832,2.9929,2.1823,1.8521,2.11184,.,.,.,.,.,6.034579772
Daily,Cannabis,2000,5.6682,5.0437,3.6684,3.4523,2.484,2.4229,2.6948,2.68354,.,.,.,.,.,6.011391514
Daily,Cannabis,2001,6.1655,6.601,4.5074,4.4853,2.0443,2.5558,2.4976,1.68834,.,.,.,.,.,5.839904741
Daily,Cannabis,2002,5.7192,5.3144,5.5557,2.5149,2.2867,2.9306,3.0558,2.88589,.,.,.,.,.,5.974718482
Daily,Cannabis,2003,6.4023,6.6877,6.7316,3.4394,4.169,2.065,2.4234,2.44387,3.067,.,.,.,.,6.005602523
Daily,Cannabis,2004,5.749,4.7692,5.6059,5.5767,2.8695,1.8728,2.1189,1.91798,2.05269,.,.,.,.,5.605134352
Daily,Cannabis,2005,6.2975,4.9467,4.7707,6.1536,3.2223,4.1789,2.1671,1.94476,2.14008,.,.,.,.,5.044730571
Daily,Cannabis,2006,5.172,4.4964,5.2268,4.6363,4.6137,2.3081,2.5655,3.04757,1.3354,.,.,.,.,4.956140899
Daily,Cannabis,2007,4.3775,5.4819,5.0158,4.7263,5.6745,3.5103,2.5427,2.60098,2.90812,.,.,.,.,5.068115225
Daily,Cannabis,2008,4.1666,5.7582,4.6484,5.5544,4.2164,5.4488,2.2899,2.62234,2.70267,2.16548,.,.,.,5.431257907
Daily,Cannabis,2009,5.3718,6.0224,6.0797,5.8695,3.7842,5.1744,1.8972,1.90571,2.26023,1.96329,.,.,.,5.184436997
Daily,Cannabis,2010,5.5718,5.3823,6.0502,3.5082,5.2401,4.0951,3.3904,2.73412,2.12364,2.03584,.,.,.,6.128170739
Daily,Cannabis,2011,5.9387,6.2773,6.804,7.4136,4.2085,4.2096,2.954,2.68981,3.12949,2.44382,.,.,.,6.59756633
Daily,Cannabis,2012,6.1502,5.7944,6.458,5.5313,4.9102,4.8049,3.872,3.04745,2.29398,2.66334,.,.,.,6.495740395
Daily,Cannabis,2013,6.4425,7.9224,6.8508,5.713,5.4766,3.0199,3.7228,2.76378,2.65646,2.03259,2.93984,.,.,6.485833997
Daily,Cannabis,2014,8.8974,7.2076,6.9362,6.8514,7.1637,5.8074,4.788,1.97587,2.50021,2.75991,2.29639,.,.,5.844367031
Daily,Cannabis,2015,9.1816,6.4127,7.7637,7.2641,5.7726,5.2418,4.8644,3.97646,2.78066,3.08729,2.78931,.,.,6.031721175
Daily,Cannabis,2016,6.42,10.0437,9.2682,6.8302,6.7222,7.7395,3.9017,4.31359,2.97499,2.54609,3.02506,.,.,6.007786622
Daily,Cannabis,2017,5.9419,9.8185,9.1703,8.2016,6.2667,7.3631,5.2221,4.66562,3.25496,2.69162,3.23603,.,.,5.935488453
Daily,Cannabis,2018,6.6837,8.1615,9.5111,10.156,8.5191,8.309,4.5749,5.39679,3.60412,3.85894,3.59712,4.71763,.,5.765520822
Daily,Cannabis,2019,6.8543,10.3745,10.0946,9.7212,10.6093,8.2865,5.1868,6.02202,2.68238,3.45226,3.67538,2.70677,.,6.447091853
Daily,Cannabis,2020,5.5581,12.2693,10.1844,11.0288,11.2284,8.3484,8.0094,6.40542,4.76167,4.44986,3.56626,4.69099,.,6.901502604
Daily,Cannabis,2021,11.1154,9.5118,10.526,12.6576,9.8376,11.945,9.5461,7.38483,6.27401,3.51287,4.46064,4.30435,.,5.798612601
Daily,Cannabis,2022,6.9585,11.2639,13.8212,10.9471,11.3082,11.2692,8.4372,7.63591,4.71366,5.44083,3.86536,4.93244,.,6.348948604
Daily,Cannabis,2023,7.9067,9.8009,11.7805,9.9813,10.2067,11.3109,11.1764,6.61067,7.81453,4.6456,5.948,3.75147,6.12756,6.471893337
Daily,Cannabis,1976,.,.,.,.,.,.,.,.,.,.,.,.,.,8.160750735
Daily,Cannabis,1977,.,.,.,.,.,.,.,.,.,.,.,.,.,9.092545894
Half Pack or More per Day,Cigarettes,1976,.,.,.,.,.,.,.,.,.,.,.,.,.,19.21675273
Half Pack or More per Day,Cigarettes,1977,.,.,.,.,.,.,.,.,.,.,.,.,.,19.4243144
Half Pack or More per Day,Cigarettes,1978,23.506,.,.,.,.,.,.,.,.,.,.,.,.,18.75521549
Half Pack or More per Day,Cigarettes,1979,24.3391,.,.,.,.,.,.,.,.,.,.,.,.,16.49399856
Half Pack or More per Day,Cigarettes,1980,22.4005,25.1939,.,.,.,.,.,.,.,.,.,.,.,14.31127667
Half Pack or More per Day,Cigarettes,1981,19.5881,24.6786,.,.,.,.,.,.,.,.,.,.,.,13.54272408
Half Pack or More per Day,Cigarettes,1982,18.7512,23.2497,24.9761,.,.,.,.,.,.,.,.,.,.,14.15965111
Half Pack or More per Day,Cigarettes,1983,17.8199,20.2023,24.5525,.,.,.,.,.,.,.,.,.,.,13.80361559
Half Pack or More per Day,Cigarettes,1984,18.2372,21.9821,23.6206,24.2133,.,.,.,.,.,.,.,.,.,12.30293156
Half Pack or More per Day,Cigarettes,1985,17.2005,20.9325,21.3056,24.4044,.,.,.,.,.,.,.,.,.,12.45189604
Half Pack or More per Day,Cigarettes,1986,16.4739,20.1339,21.8097,22.2428,24.1061,.,.,.,.,.,.,.,.,11.367035
Half Pack or More per Day,Cigarettes,1987,15.8502,19.6095,22.4083,20.2813,22.9269,.,.,.,.,.,.,.,.,11.41416696
Half Pack or More per Day,Cigarettes,1988,13.7321,17.8249,19.0636,19.3728,20.9654,23.3222,.,.,.,.,.,.,.,10.58891463
Half Pack or More per Day,Cigarettes,1989,13.3286,16.6695,19.4071,21.7428,19.8654,21.7389,.,.,.,.,.,.,.,11.16344213
Half Pack or More per Day,Cigarettes,1990,14.689,15.025,18.4238,20.4641,18.7954,20.9662,.,.,.,.,.,.,.,11.33100462
Half Pack or More per Day,Cigarettes,1991,13.1379,14.4392,17.4093,19.3019,19.9673,17.6753,.,.,.,.,.,.,.,10.68732012
Half Pack or More per Day,Cigarettes,1992,14.828,15.6035,16.0034,16.6299,18.7246,17.4797,.,.,.,.,.,.,.,9.960875776
Half Pack or More per Day,Cigarettes,1993,14.6532,14.7338,15.2425,17.4135,17.1878,19.1574,.,.,.,.,.,.,.,10.86582654
Half Pack or More per Day,Cigarettes,1994,15.1374,16.3644,14.9269,15.6808,16.7641,17.8277,19.6853,.,.,.,.,.,.,11.23694665
Half Pack or More per Day,Cigarettes,1995,14.9287,18.1587,15.5665,14.9859,16.4365,16.9588,19.1934,.,.,.,.,.,.,12.38196764
Half Pack or More per Day,Cigarettes,1996,14.587,16.692,16.7885,15.2951,15.202,15.6381,19.3303,.,.,.,.,.,.,12.96895499
Half Pack or More per Day,Cigarettes,1997,15.4867,14.7076,16.0476,13.6263,13.4188,16.1526,15.9962,.,.,.,.,.,.,14.3120285
Half Pack or More per Day,Cigarettes,1998,17.2825,16.1468,15.3499,15.8537,15.3444,13.3629,17.6315,18.0833,.,.,.,.,.,12.57448253
Half Pack or More per Day,Cigarettes,1999,15.688,15.9272,14.4457,15.0655,12.8704,14.0617,18.2428,17.5841,.,.,.,.,.,13.17667685
Half Pack or More per Day,Cigarettes,2000,14.333,17.9127,14.3658,15.2181,15.0998,13.0865,15.6429,17.2687,.,.,.,.,.,11.30759568
Half Pack or More per Day,Cigarettes,2001,13.9167,14.9122,16.2344,15.5681,12.8953,11.8839,14.1154,16.8959,.,.,.,.,.,10.3412102
Half Pack or More per Day,Cigarettes,2002,12.3845,13.5246,16.5867,14.1722,14.2821,14.2993,14.4004,14.461,.,.,.,.,.,9.130027581
Half Pack or More per Day,Cigarettes,2003,11.8484,14.1576,14.6902,13.9957,14.6493,12.9543,13.319,16.6766,17.7831,.,.,.,.,8.358222959
Half Pack or More per Day,Cigarettes,2004,11.7375,12.6385,16.2269,16.5854,12.6717,13.2212,11.0746,14.8285,15.8917,.,.,.,.,8.011746649
Half Pack or More per Day,Cigarettes,2005,9.5465,12.0328,13.3695,14.5236,13.0519,13.4161,12.9449,15.9944,16.4975,.,.,.,.,6.929553242
Half Pack or More per Day,Cigarettes,2006,8.7376,11.1814,13.0443,14.6846,14.3247,13.4266,10.8589,12.9031,14.7681,.,.,.,.,5.898232138
Half Pack or More per Day,Cigarettes,2007,6.8115,10.9941,11.315,14.7958,13.3907,12.3339,10.5014,12.6494,13.1449,.,.,.,.,5.690751303
Half Pack or More per Day,Cigarettes,2008,7.3303,9.7779,12.4017,10.8605,12.3095,13.3966,12.8219,12.4263,14.0554,14.4902,.,.,.,5.446829752
Half Pack or More per Day,Cigarettes,2009,7.3435,8.6661,9.3258,11.2552,12.3123,10.6162,11.7274,8.5138,14.1967,12.6803,.,.,.,5.021436496
Half Pack or More per Day,Cigarettes,2010,6.2187,9.5304,10.1504,10.8413,11.6314,11.7952,11.8584,10.9918,13.9388,14.3003,.,.,.,4.68805304
Half Pack or More per Day,Cigarettes,2011,4.6123,8.578,7.9607,10.9328,7.6244,9.6987,11.8181,8.6391,11.2844,11.9731,.,.,.,4.329067157
Half Pack or More per Day,Cigarettes,2012,4.1763,7.4117,7.9188,8.0202,11.0421,9.1144,11.0805,7.6897,11.0519,11.8273,.,.,.,3.983129012
Half Pack or More per Day,Cigarettes,2013,6.3559,6.3785,8.2571,5.8959,9.5414,7.5626,9.2572,10.5606,9.0191,11.3204,11.438,.,.,3.395069447
Half Pack or More per Day,Cigarettes,2014,4.5169,6.07,7.4315,7.2187,8.5653,7.7121,9.8945,7.4144,9.0909,10.688,10.6241,.,.,2.611807319
Half Pack or More per Day,Cigarettes,2015,4.0239,5.5999,7.4914,6.8764,5.7566,7.9641,8.0331,9.4507,7.3138,11.215,11.162,.,.,2.082493353
Half Pack or More per Day,Cigarettes,2016,2.672,4.2966,6.7402,6.6267,6.7142,8.1312,9.4546,6.6447,8.1523,9.8243,9.6389,.,.,1.782407009
Half Pack or More per Day,Cigarettes,2017,2.8969,4.6047,6.7556,4.8723,5.2991,4.0082,6.4175,7.626,5.5869,9.8228,9.2766,.,.,1.672384647
Half Pack or More per Day,Cigarettes,2018,3.0735,3.2346,4.7558,4.3323,6.2558,5.4538,5.7718,6.8909,8.2366,6.6761,10.723,10.0849,.,1.494241599
